,album_id,album_name,release_date_x,artist_name_x,track_id,track_name,artist_name_y,release_date_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
184,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,5TgmcGEWQSPVN7hnpPtbIt,Is This Love?,Sarah Geronimo,2006-07-20,0.722,0.741,9,-3.218,0,0.0908,0.108,0.0,0.291,0.764,82.112,audio_features,5TgmcGEWQSPVN7hnpPtbIt,spotify:track:5TgmcGEWQSPVN7hnpPtbIt,https://api.spotify.com/v1/tracks/5TgmcGEWQSPVN7hnpPtbIt,https://api.spotify.com/v1/audio-analysis/5TgmcGEWQSPVN7hnpPtbIt,189200,4
185,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,3DDmTj1bEJrSkmHhxaZPtv,Peace Is All We Know,Sarah Geronimo,2006-07-20,0.701,0.826,4,-4.675,1,0.0299,0.458,0.0,0.0776,0.8,92.986,audio_features,3DDmTj1bEJrSkmHhxaZPtv,spotify:track:3DDmTj1bEJrSkmHhxaZPtv,https://api.spotify.com/v1/tracks/3DDmTj1bEJrSkmHhxaZPtv,https://api.spotify.com/v1/audio-analysis/3DDmTj1bEJrSkmHhxaZPtv,196307,4
186,54H8hAfQKDpT2qt6mjx6wC,Becoming,2006-07-20,Sarah Geronimo,4IMrAmw4FOtJwSgClELWNA,So Heartbroken,Sarah Geronimo,2006-07-20,0.521,0.487,0,-7.269,1,0.0267,0.444,0.0,0.131,0.323,72.01,audio_features,4IMrAmw4FOtJwSgClELWNA,spotify:track:4IMrAmw4FOtJwSgClELWNA,https://api.spotify.com/v1/tracks/4IMrAmw4FOtJwSgClELWNA,https://api.spotify.com/v1/audio-analysis/4IMrAmw4FOtJwSgClELWNA,213547,4
187,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,4nLlMpOFDwYxyfC9O3bex8,I Still Believe in Loving You,Sarah Geronimo,2006-04-01,0.486,0.436,3,-6.978,1,0.0283,0.778,0.0,0.109,0.204,123.689,audio_features,4nLlMpOFDwYxyfC9O3bex8,spotify:track:4nLlMpOFDwYxyfC9O3bex8,https://api.spotify.com/v1/tracks/4nLlMpOFDwYxyfC9O3bex8,https://api.spotify.com/v1/audio-analysis/4nLlMpOFDwYxyfC9O3bex8,272813,4
188,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,5Pk6V9Zf3OxdEiwt5VuPVk,Iingatan Ko (Ang Pag-Ibig Mo),Sarah Geronimo,2006-04-01,0.75,0.868,5,-5.367,1,0.0279,0.189,0.0,0.285,0.878,106.016,audio_features,5Pk6V9Zf3OxdEiwt5VuPVk,spotify:track:5Pk6V9Zf3OxdEiwt5VuPVk,https://api.spotify.com/v1/tracks/5Pk6V9Zf3OxdEiwt5VuPVk,https://api.spotify.com/v1/audio-analysis/5Pk6V9Zf3OxdEiwt5VuPVk,232253,4
189,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,3rbCmNv6PFQsvidc8poJQV,You Mean the World to Me,Sarah Geronimo,2006-04-01,0.722,0.811,11,-3.125,0,0.0334,0.177,0.0,0.267,0.9,116.034,audio_features,3rbCmNv6PFQsvidc8poJQV,spotify:track:3rbCmNv6PFQsvidc8poJQV,https://api.spotify.com/v1/tracks/3rbCmNv6PFQsvidc8poJQV,https://api.spotify.com/v1/audio-analysis/3rbCmNv6PFQsvidc8poJQV,227453,4
190,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,42szxX4hR8M0CiEUhQKdlC,Carry My Love,Sarah Geronimo,2006-04-01,0.596,0.705,10,-3.585,1,0.0297,0.327,0.0,0.608,0.445,117.791,audio_features,42szxX4hR8M0CiEUhQKdlC,spotify:track:42szxX4hR8M0CiEUhQKdlC,https://api.spotify.com/v1/tracks/42szxX4hR8M0CiEUhQKdlC,https://api.spotify.com/v1/audio-analysis/42szxX4hR8M0CiEUhQKdlC,243107,4
191,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,4yOc3QlPfMTwUcm443uN3T,After Love,Sarah Geronimo,2006-04-01,0.809,0.726,11,-5.118,0,0.0311,0.0669,1.07e-06,0.234,0.962,108.013,audio_features,4yOc3QlPfMTwUcm443uN3T,spotify:track:4yOc3QlPfMTwUcm443uN3T,https://api.spotify.com/v1/tracks/4yOc3QlPfMTwUcm443uN3T,https://api.spotify.com/v1/audio-analysis/4yOc3QlPfMTwUcm443uN3T,237813,4
192,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,4eMXlWjutOjnfOBKNNu946,Baby Blue,Sarah Geronimo,2006-04-01,0.682,0.822,3,-3.673,1,0.029,0.44,0.0,0.0719,0.551,123.975,audio_features,4eMXlWjutOjnfOBKNNu946,spotify:track:4eMXlWjutOjnfOBKNNu946,https://api.spotify.com/v1/tracks/4eMXlWjutOjnfOBKNNu946,https://api.spotify.com/v1/audio-analysis/4eMXlWjutOjnfOBKNNu946,237093,4
193,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,0HjjLIrswqRefykCC8HNqi,Ala Ala Mo,Sarah Geronimo,2006-04-01,0.533,0.463,0,-7.356,1,0.0275,0.576,0.0,0.104,0.357,71.995,audio_features,0HjjLIrswqRefykCC8HNqi,spotify:track:0HjjLIrswqRefykCC8HNqi,https://api.spotify.com/v1/tracks/0HjjLIrswqRefykCC8HNqi,https://api.spotify.com/v1/audio-analysis/0HjjLIrswqRefykCC8HNqi,214400,4
194,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,32MGNXSHJAE5tJp4Pq4EXS,And I'm in Love Again,Sarah Geronimo,2006-04-01,0.622,0.82,0,-4.322,1,0.0634,0.025,0.0,0.279,0.509,98.942,audio_features,32MGNXSHJAE5tJp4Pq4EXS,spotify:track:32MGNXSHJAE5tJp4Pq4EXS,https://api.spotify.com/v1/tracks/32MGNXSHJAE5tJp4Pq4EXS,https://api.spotify.com/v1/audio-analysis/32MGNXSHJAE5tJp4Pq4EXS,217773,4
195,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,2gnZ8hSfdVhCOlCYhg1V8q,Kaibigan,Sarah Geronimo,2006-04-01,0.559,0.564,3,-5.949,1,0.0275,0.606,0.0,0.149,0.538,144.021,audio_features,2gnZ8hSfdVhCOlCYhg1V8q,spotify:track:2gnZ8hSfdVhCOlCYhg1V8q,https://api.spotify.com/v1/tracks/2gnZ8hSfdVhCOlCYhg1V8q,https://api.spotify.com/v1/audio-analysis/2gnZ8hSfdVhCOlCYhg1V8q,224960,4
196,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,7Cgw1stw0C5o8OywHJoWEW,Don't You Worry,Sarah Geronimo,2006-04-01,0.799,0.905,0,-3.484,1,0.045,0.067,0.0,0.254,0.879,110.027,audio_features,7Cgw1stw0C5o8OywHJoWEW,spotify:track:7Cgw1stw0C5o8OywHJoWEW,https://api.spotify.com/v1/tracks/7Cgw1stw0C5o8OywHJoWEW,https://api.spotify.com/v1/audio-analysis/7Cgw1stw0C5o8OywHJoWEW,185427,4
197,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,1uyjiUdaZ1wZ1SMqv2AfZE,Magiliwangag Rin … Muli,Sarah Geronimo,2006-04-01,0.504,0.588,3,-5.151,1,0.0281,0.689,0.0,0.172,0.318,134.235,audio_features,1uyjiUdaZ1wZ1SMqv2AfZE,spotify:track:1uyjiUdaZ1wZ1SMqv2AfZE,https://api.spotify.com/v1/tracks/1uyjiUdaZ1wZ1SMqv2AfZE,https://api.spotify.com/v1/audio-analysis/1uyjiUdaZ1wZ1SMqv2AfZE,210413,4
198,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,7yk5VhbVbvSrNi6U7162dE,Is This Love?,Sarah Geronimo,2006-04-01,0.725,0.754,0,-3.189,1,0.0957,0.11,0.0,0.291,0.783,82.107,audio_features,7yk5VhbVbvSrNi6U7162dE,spotify:track:7yk5VhbVbvSrNi6U7162dE,https://api.spotify.com/v1/tracks/7yk5VhbVbvSrNi6U7162dE,https://api.spotify.com/v1/audio-analysis/7yk5VhbVbvSrNi6U7162dE,189200,4
199,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,3lryKhtVc0UHBaCeOO5GC3,Peace Is All We Know,Sarah Geronimo,2006-04-01,0.698,0.815,4,-4.641,1,0.0308,0.461,0.0,0.0796,0.781,92.987,audio_features,3lryKhtVc0UHBaCeOO5GC3,spotify:track:3lryKhtVc0UHBaCeOO5GC3,https://api.spotify.com/v1/tracks/3lryKhtVc0UHBaCeOO5GC3,https://api.spotify.com/v1/audio-analysis/3lryKhtVc0UHBaCeOO5GC3,196307,4
200,6UCVoV3f0U5mPYMccfPCeD,Becoming,2006-04-01,Sarah Geronimo,5NLmAEuokz0AyMuKsut2RD,So Heartbroken,Sarah Geronimo,2006-04-01,0.524,0.476,0,-7.269,1,0.0267,0.457,0.0,0.121,0.346,71.988,audio_features,5NLmAEuokz0AyMuKsut2RD,spotify:track:5NLmAEuokz0AyMuKsut2RD,https://api.spotify.com/v1/tracks/5NLmAEuokz0AyMuKsut2RD,https://api.spotify.com/v1/audio-analysis/5NLmAEuokz0AyMuKsut2RD,213547,4
201,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,7AQK7ihYgF8iVQrxAs1aRH,How Could You Say You Love Me,Sarah Geronimo,2004-12-11,0.534,0.391,7,-8.264,1,0.0286,0.724,0.0,0.197,0.239,131.807,audio_features,7AQK7ihYgF8iVQrxAs1aRH,spotify:track:7AQK7ihYgF8iVQrxAs1aRH,https://api.spotify.com/v1/tracks/7AQK7ihYgF8iVQrxAs1aRH,https://api.spotify.com/v1/audio-analysis/7AQK7ihYgF8iVQrxAs1aRH,245093,4
202,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,4FCgQeaKTViWKqirhP1Nvn,Lumingon Ka Lang,Sarah Geronimo,2004-12-11,0.739,0.835,7,-9.775,0,0.034,0.0736,1.75e-06,0.181,0.952,126.832,audio_features,4FCgQeaKTViWKqirhP1Nvn,spotify:track:4FCgQeaKTViWKqirhP1Nvn,https://api.spotify.com/v1/tracks/4FCgQeaKTViWKqirhP1Nvn,https://api.spotify.com/v1/audio-analysis/4FCgQeaKTViWKqirhP1Nvn,223480,4
203,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,0uJXTXVRRRUf42yeNvNZLu,I Want to Know What Love Is,Sarah Geronimo,2004-12-11,0.619,0.414,7,-10.996,1,0.0404,0.0885,0.000472,0.218,0.277,80.003,audio_features,0uJXTXVRRRUf42yeNvNZLu,spotify:track:0uJXTXVRRRUf42yeNvNZLu,https://api.spotify.com/v1/tracks/0uJXTXVRRRUf42yeNvNZLu,https://api.spotify.com/v1/audio-analysis/0uJXTXVRRRUf42yeNvNZLu,302693,4
204,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,6eNe5wPyNxz5NfpJWLnOne,Minsan,Sarah Geronimo,2004-12-11,0.448,0.254,5,-12.39,1,0.0283,0.854,0.000158,0.101,0.201,82.923,audio_features,6eNe5wPyNxz5NfpJWLnOne,spotify:track:6eNe5wPyNxz5NfpJWLnOne,https://api.spotify.com/v1/tracks/6eNe5wPyNxz5NfpJWLnOne,https://api.spotify.com/v1/audio-analysis/6eNe5wPyNxz5NfpJWLnOne,241973,4
205,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,0AGUG9qCuf1oyKnkZlBDh0,Champion,Sarah Geronimo,2004-12-11,0.709,0.778,1,-8.918,0,0.0385,0.195,0.0,0.293,0.717,131.871,audio_features,0AGUG9qCuf1oyKnkZlBDh0,spotify:track:0AGUG9qCuf1oyKnkZlBDh0,https://api.spotify.com/v1/tracks/0AGUG9qCuf1oyKnkZlBDh0,https://api.spotify.com/v1/audio-analysis/0AGUG9qCuf1oyKnkZlBDh0,206560,4
206,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,6fzvA86YfFl3AJImxwfSQa,Love of My Life,Sarah Geronimo,2004-12-11,0.619,0.318,8,-12.788,1,0.0272,0.799,0.000124,0.106,0.215,133.951,audio_features,6fzvA86YfFl3AJImxwfSQa,spotify:track:6fzvA86YfFl3AJImxwfSQa,https://api.spotify.com/v1/tracks/6fzvA86YfFl3AJImxwfSQa,https://api.spotify.com/v1/audio-analysis/6fzvA86YfFl3AJImxwfSQa,232653,4
207,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,54iakLaiFPLbyyqCHQvokN,And You Smiled at Me,Sarah Geronimo,2004-12-11,0.677,0.438,6,-9.879,1,0.0344,0.784,0.0,0.0796,0.343,106.076,audio_features,54iakLaiFPLbyyqCHQvokN,spotify:track:54iakLaiFPLbyyqCHQvokN,https://api.spotify.com/v1/tracks/54iakLaiFPLbyyqCHQvokN,https://api.spotify.com/v1/audio-analysis/54iakLaiFPLbyyqCHQvokN,201933,4
208,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,3CvxBWAdP2gZq26dWrDGIw,Hanggang Kailan,Sarah Geronimo,2004-12-11,0.286,0.2,3,-11.896,1,0.0294,0.921,9.16e-06,0.193,0.166,101.834,audio_features,3CvxBWAdP2gZq26dWrDGIw,spotify:track:3CvxBWAdP2gZq26dWrDGIw,https://api.spotify.com/v1/tracks/3CvxBWAdP2gZq26dWrDGIw,https://api.spotify.com/v1/audio-analysis/3CvxBWAdP2gZq26dWrDGIw,255667,4
209,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,1ixOF8hNPVSrVz24RmBxkj,Prinsesa Ng Puso Mo,Sarah Geronimo,2004-12-11,0.762,0.511,9,-12.304,0,0.0365,0.26,0.0,0.0689,0.654,122.256,audio_features,1ixOF8hNPVSrVz24RmBxkj,spotify:track:1ixOF8hNPVSrVz24RmBxkj,https://api.spotify.com/v1/tracks/1ixOF8hNPVSrVz24RmBxkj,https://api.spotify.com/v1/audio-analysis/1ixOF8hNPVSrVz24RmBxkj,232280,4
210,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,4QHOrnjNt1Fs29sb1Kk4Gf,Before I Let You Go,Sarah Geronimo,2004-12-11,0.702,0.263,0,-12.698,0,0.042,0.105,0.0,0.158,0.253,125.874,audio_features,4QHOrnjNt1Fs29sb1Kk4Gf,spotify:track:4QHOrnjNt1Fs29sb1Kk4Gf,https://api.spotify.com/v1/tracks/4QHOrnjNt1Fs29sb1Kk4Gf,https://api.spotify.com/v1/audio-analysis/4QHOrnjNt1Fs29sb1Kk4Gf,263947,4
211,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,6btd6dzSOA1qNfY6BePgtb,Love Can't Lie,Sarah Geronimo,2004-12-11,0.342,0.237,1,-11.944,1,0.0284,0.845,0.0,0.0962,0.0884,82.233,audio_features,6btd6dzSOA1qNfY6BePgtb,spotify:track:6btd6dzSOA1qNfY6BePgtb,https://api.spotify.com/v1/tracks/6btd6dzSOA1qNfY6BePgtb,https://api.spotify.com/v1/audio-analysis/6btd6dzSOA1qNfY6BePgtb,287827,4
212,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,09bSzrwqOeSQQ9EwMS9ODr,You're Taking My Breath Away,Sarah Geronimo,2004-12-11,0.349,0.289,2,-15.667,1,0.04,0.454,0.0,0.0799,0.366,129.971,audio_features,09bSzrwqOeSQQ9EwMS9ODr,spotify:track:09bSzrwqOeSQQ9EwMS9ODr,https://api.spotify.com/v1/tracks/09bSzrwqOeSQQ9EwMS9ODr,https://api.spotify.com/v1/audio-analysis/09bSzrwqOeSQQ9EwMS9ODr,230400,4
213,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,1VnRxXL2s3arGjq7oiUieo,You Don't Know Me,Sarah Geronimo,2004-12-11,0.631,0.231,1,-14.054,1,0.0331,0.718,1.41e-06,0.0888,0.175,107.797,audio_features,1VnRxXL2s3arGjq7oiUieo,spotify:track:1VnRxXL2s3arGjq7oiUieo,https://api.spotify.com/v1/tracks/1VnRxXL2s3arGjq7oiUieo,https://api.spotify.com/v1/audio-analysis/1VnRxXL2s3arGjq7oiUieo,198960,3
214,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,2WxKKcRDk98OrKrdQnKXrD,Sana,Sarah Geronimo,2004-12-11,0.701,0.513,5,-9.145,1,0.0276,0.591,1.87e-06,0.105,0.674,91.004,audio_features,2WxKKcRDk98OrKrdQnKXrD,spotify:track:2WxKKcRDk98OrKrdQnKXrD,https://api.spotify.com/v1/tracks/2WxKKcRDk98OrKrdQnKXrD,https://api.spotify.com/v1/audio-analysis/2WxKKcRDk98OrKrdQnKXrD,221040,4
215,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,30vyiusb4zHjXZPISwSlVE,Kay Gandang Umaga,Sarah Geronimo,2004-12-11,0.573,0.45,3,-10.939,0,0.0262,0.779,4.84e-06,0.143,0.307,100.047,audio_features,30vyiusb4zHjXZPISwSlVE,spotify:track:30vyiusb4zHjXZPISwSlVE,https://api.spotify.com/v1/tracks/30vyiusb4zHjXZPISwSlVE,https://api.spotify.com/v1/audio-analysis/30vyiusb4zHjXZPISwSlVE,226160,4
216,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,4oKe0nVRXREX67YAEHWNX1,Light of a Million Mornings,Sarah Geronimo,2004-12-11,0.371,0.205,0,-10.381,1,0.0341,0.814,0.0,0.0799,0.069,110.986,audio_features,4oKe0nVRXREX67YAEHWNX1,spotify:track:4oKe0nVRXREX67YAEHWNX1,https://api.spotify.com/v1/tracks/4oKe0nVRXREX67YAEHWNX1,https://api.spotify.com/v1/audio-analysis/4oKe0nVRXREX67YAEHWNX1,283347,4
217,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,2XaJ4z4E3v2tdnPPnVwF7S,Bonus: Tunay Talaga - Charmee,Sarah Geronimo,2004-12-11,0.714,0.819,0,-7.837,1,0.0512,0.0801,0.0,0.255,0.47,130.016,audio_features,2XaJ4z4E3v2tdnPPnVwF7S,spotify:track:2XaJ4z4E3v2tdnPPnVwF7S,https://api.spotify.com/v1/tracks/2XaJ4z4E3v2tdnPPnVwF7S,https://api.spotify.com/v1/audio-analysis/2XaJ4z4E3v2tdnPPnVwF7S,166067,4
218,72p3F85AZsf1xCKOzybIZr,Sweet Sixteen,2004-12-11,Sarah Geronimo,58Ge9VWZWlKTGvctnxGLqQ,Bonus: Bulletin Song,Sarah Geronimo,2004-12-11,0.732,0.736,5,-9.538,0,0.0348,0.315,0.0,0.122,0.927,125.926,audio_features,58Ge9VWZWlKTGvctnxGLqQ,spotify:track:58Ge9VWZWlKTGvctnxGLqQ,https://api.spotify.com/v1/tracks/58Ge9VWZWlKTGvctnxGLqQ,https://api.spotify.com/v1/audio-analysis/58Ge9VWZWlKTGvctnxGLqQ,147573,4
219,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0Fp2NJotGSA2dELKywcD96,You Changed My Life in a Moment,Sarah Geronimo,2003,0.333,0.65,1,-5.193,1,0.0306,0.759,0.0,0.251,0.341,160.9,audio_features,0Fp2NJotGSA2dELKywcD96,spotify:track:0Fp2NJotGSA2dELKywcD96,https://api.spotify.com/v1/tracks/0Fp2NJotGSA2dELKywcD96,https://api.spotify.com/v1/audio-analysis/0Fp2NJotGSA2dELKywcD96,211307,4
220,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,3xNuhctLXbif4sWdlagiYj,I'll Be There,Sarah Geronimo,2003,0.642,0.848,1,-4.586,1,0.0277,0.0285,0.0,0.347,0.867,98.995,audio_features,3xNuhctLXbif4sWdlagiYj,spotify:track:3xNuhctLXbif4sWdlagiYj,https://api.spotify.com/v1/tracks/3xNuhctLXbif4sWdlagiYj,https://api.spotify.com/v1/audio-analysis/3xNuhctLXbif4sWdlagiYj,232267,4
221,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,1LM97sph3LvLthJPrtrxpI,You're the Love of My Life,Sarah Geronimo,2003,0.503,0.515,9,-6.088,0,0.0282,0.458,0.0,0.194,0.237,127.92,audio_features,1LM97sph3LvLthJPrtrxpI,spotify:track:1LM97sph3LvLthJPrtrxpI,https://api.spotify.com/v1/tracks/1LM97sph3LvLthJPrtrxpI,https://api.spotify.com/v1/audio-analysis/1LM97sph3LvLthJPrtrxpI,235227,4
222,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0KTfoNE8tkMMFrQ6kNNL1R,Dahil Minahal Mo Ako,Sarah Geronimo,2003,0.535,0.552,10,-6.18,0,0.0278,0.596,0.0,0.342,0.211,134.997,audio_features,0KTfoNE8tkMMFrQ6kNNL1R,spotify:track:0KTfoNE8tkMMFrQ6kNNL1R,https://api.spotify.com/v1/tracks/0KTfoNE8tkMMFrQ6kNNL1R,https://api.spotify.com/v1/audio-analysis/0KTfoNE8tkMMFrQ6kNNL1R,251587,4
223,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,5frYnTf4FSVWPBLWMv9Juy,Where Only Angels Fly,Sarah Geronimo,2003,0.466,0.473,6,-6.997,0,0.0281,0.0563,0.0,0.0898,0.0879,127.847,audio_features,5frYnTf4FSVWPBLWMv9Juy,spotify:track:5frYnTf4FSVWPBLWMv9Juy,https://api.spotify.com/v1/tracks/5frYnTf4FSVWPBLWMv9Juy,https://api.spotify.com/v1/audio-analysis/5frYnTf4FSVWPBLWMv9Juy,239880,4
224,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0bIzaPppUDRDPHSKSx9Wpn,Silence,Sarah Geronimo,2003,0.829,0.637,7,-6.384,1,0.0408,0.183,1.7e-05,0.101,0.439,109.981,audio_features,0bIzaPppUDRDPHSKSx9Wpn,spotify:track:0bIzaPppUDRDPHSKSx9Wpn,https://api.spotify.com/v1/tracks/0bIzaPppUDRDPHSKSx9Wpn,https://api.spotify.com/v1/audio-analysis/0bIzaPppUDRDPHSKSx9Wpn,181613,4
225,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0WW5Vky8gydZFFO4GWbEhx,One Little Kiss,Sarah Geronimo,2003,0.527,0.514,3,-7.12,1,0.0275,0.125,0.0,0.12,0.339,126.767,audio_features,0WW5Vky8gydZFFO4GWbEhx,spotify:track:0WW5Vky8gydZFFO4GWbEhx,https://api.spotify.com/v1/tracks/0WW5Vky8gydZFFO4GWbEhx,https://api.spotify.com/v1/audio-analysis/0WW5Vky8gydZFFO4GWbEhx,241640,4
226,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,6P9rrGmCqOnjbeGPadA819,I Belong to You,Sarah Geronimo,2003,0.362,0.504,7,-6.65,1,0.0299,0.444,0.0,0.155,0.184,103.838,audio_features,6P9rrGmCqOnjbeGPadA819,spotify:track:6P9rrGmCqOnjbeGPadA819,https://api.spotify.com/v1/tracks/6P9rrGmCqOnjbeGPadA819,https://api.spotify.com/v1/audio-analysis/6P9rrGmCqOnjbeGPadA819,213747,4
227,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,6eMW9gU4SXSLOCZJG2Bs4A,Just Me,Sarah Geronimo,2003,0.563,0.678,2,-6.689,1,0.274,0.223,0.0,0.445,0.639,137.04,audio_features,6eMW9gU4SXSLOCZJG2Bs4A,spotify:track:6eMW9gU4SXSLOCZJG2Bs4A,https://api.spotify.com/v1/tracks/6eMW9gU4SXSLOCZJG2Bs4A,https://api.spotify.com/v1/audio-analysis/6eMW9gU4SXSLOCZJG2Bs4A,220920,4
228,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,6p0rLei2IGLzFF4IsNHKqf,Look Inside Ourselves,Sarah Geronimo,2003,0.539,0.668,4,-5.513,0,0.027,0.14,0.0,0.076,0.251,141.983,audio_features,6p0rLei2IGLzFF4IsNHKqf,spotify:track:6p0rLei2IGLzFF4IsNHKqf,https://api.spotify.com/v1/tracks/6p0rLei2IGLzFF4IsNHKqf,https://api.spotify.com/v1/audio-analysis/6p0rLei2IGLzFF4IsNHKqf,257253,4
229,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,6DiU52yfD2jriO3OwrEYdk,Kahit Mahal Mo Ay Iba,Sarah Geronimo,2003,0.572,0.685,10,-6.529,1,0.0258,0.0499,0.0,0.36,0.468,82.01,audio_features,6DiU52yfD2jriO3OwrEYdk,spotify:track:6DiU52yfD2jriO3OwrEYdk,https://api.spotify.com/v1/tracks/6DiU52yfD2jriO3OwrEYdk,https://api.spotify.com/v1/audio-analysis/6DiU52yfD2jriO3OwrEYdk,225893,4
230,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,36gYW1N8FvAtMLQbozUgTQ,Played,Sarah Geronimo,2003,0.771,0.793,2,-6.735,1,0.0464,0.139,2.8e-06,0.432,0.702,101.985,audio_features,36gYW1N8FvAtMLQbozUgTQ,spotify:track:36gYW1N8FvAtMLQbozUgTQ,https://api.spotify.com/v1/tracks/36gYW1N8FvAtMLQbozUgTQ,https://api.spotify.com/v1/audio-analysis/36gYW1N8FvAtMLQbozUgTQ,208440,4
231,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,2WmtKPRDGlIXPHHzcxLpEh,Sweet Memories,Sarah Geronimo,2003,0.596,0.498,5,-7.229,0,0.0254,0.0799,0.0,0.0621,0.249,114.065,audio_features,2WmtKPRDGlIXPHHzcxLpEh,spotify:track:2WmtKPRDGlIXPHHzcxLpEh,https://api.spotify.com/v1/tracks/2WmtKPRDGlIXPHHzcxLpEh,https://api.spotify.com/v1/audio-analysis/2WmtKPRDGlIXPHHzcxLpEh,241840,3
232,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0HzAEy83J4387Yv7Y02WaE,I Am Falling,Sarah Geronimo,2003,0.594,0.669,7,-5.704,1,0.0279,0.266,0.0,0.0727,0.19,132.003,audio_features,0HzAEy83J4387Yv7Y02WaE,spotify:track:0HzAEy83J4387Yv7Y02WaE,https://api.spotify.com/v1/tracks/0HzAEy83J4387Yv7Y02WaE,https://api.spotify.com/v1/audio-analysis/0HzAEy83J4387Yv7Y02WaE,249453,4
